Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
3/14/2010 17:00,8735.750249,904.26324,1107.549335,672.568842,8243.462237,2373.686676,4663.868488,825.494256,27526.64332
3/14/2010 18:00,8873.906475,904.976647,1103.245196,686.07744,8360.167903,2323.005205,4733.196094,839.191251,27823.76621
3/14/2010 19:00,8806.255529,936.024351,1100.115188,680.808895,8495.799141,2376.834419,4756.155703,842.302481,27994.29571
3/14/2010 20:00,9007.226636,982.146427,1117.185777,737.163702,8899.918529,2411.313347,4857.423374,843.94278,28856.32057
3/14/2010 21:00,9210.21549,1052.129107,1175.550487,816.192946,9586.731722,2501.310286,5111.719202,900.302903,30354.15214
3/14/2010 22:00,8860.317798,1044.758695,1181.20295,774.669203,9407.367597,2453.34018,4959.383259,896.826044,29577.86573
3/14/2010 23:00,8404.254376,988.842531,1161.016584,734.249727,8914.778194,2336.906992,4626.017822,837.511889,28003.57812
3/15/2010 0:00,7852.964548,906.588805,1098.263338,809.328762,8146.393008,2100.671764,4200.947566,766.788586,25881.94638
3/15/2010 1:00,7265.043002,891.892727,1084.870211,767.229597,7748.050547,1893.242119,3825.572968,720.96071,24196.86188
3/15/2010 2:00,7018.021191,841.912035,1052.653535,758.826391,7396.02666,1781.224625,3589.877843,688.819409,23127.36169
3/15/2010 3:00,6888.144669,863.361761,1037.734632,749.672476,7278.750831,1680.345363,3457.843935,671.476684,22627.33035
3/15/2010 4:00,6809.100427,871.22372,1033.804437,741.927705,7344.235106,1668.68277,3424.851854,674.073595,22567.89961
3/15/2010 5:00,6919.510238,1057.640658,1046.501018,750.341536,7629.889561,1668.685384,3488.132841,678.619632,23239.32087
3/15/2010 6:00,7362.94126,1289.361033,1069.45392,650.449511,8299.214841,1763.955749,3739.683428,720.541879,24895.60162
3/15/2010 7:00,7949.959398,1272.757975,1145.749787,776.896116,9469.617809,1909.829497,4181.942775,789.355538,27496.1089
3/15/2010 8:00,8353.310575,1214.814124,1195.632785,807.914378,10497.97973,2014.561467,4560.399179,849.404384,29494.01663
3/15/2010 9:00,8393.401425,1514.587693,1182.442116,945.075032,10742.26959,2031.737844,4609.774423,875.123273,30294.4114
3/15/2010 10:00,8740.468328,1615.843177,1210.663197,960.82849,10863.89548,2092.056534,4737.389103,898.620375,31119.76469
3/15/2010 11:00,9110.115694,1605.244531,1222.965833,978.605377,10867.48938,2166.215253,4845.60191,929.319569,31725.55755
3/15/2010 12:00,9209.364824,1511.230046,1232.502851,834.002137,10850.43768,2252.009179,4880.571331,924.691225,31694.80928
3/15/2010 13:00,9316.34958,1693.940605,1209.788545,960.846497,10645.88006,2312.804605,4923.541449,917.561263,31980.7126
3/15/2010 14:00,9478.839314,1621.767254,1205.904804,951.581122,10458.73481,2340.937284,4939.256214,896.566643,31893.58745
3/15/2010 15:00,9586.476329,1592.183115,1184.258929,937.533505,10294.08114,2371.204093,4936.713125,883.612374,31786.06261
3/15/2010 16:00,9700.649886,1468.271553,1181.545818,927.238926,10077.16788,2394.610833,4922.059643,883.614095,31555.15863
3/15/2010 17:00,9710.918154,1570.762545,1185.72309,791.487441,10034.27058,2372.303197,4895.957576,892.422476,31453.84506
3/15/2010 18:00,9619.969229,1690.10159,1211.586335,794.958324,9948.68581,2352.314374,4865.265663,906.546333,31389.42766
3/15/2010 19:00,9341.050717,1514.170558,1230.665896,794.622772,9964.651845,2367.059955,4867.459822,931.006935,31010.6885
3/15/2010 20:00,9485.918731,1268.08288,1251.549192,820.584081,10241.81289,2411.577256,5025.890431,955.985242,31461.4007
3/15/2010 21:00,9490.725828,1288.136446,1318.676306,871.69224,10772.25701,2520.142688,5249.707511,995.893978,32507.23201
3/15/2010 22:00,8970.610773,1401.252095,1324.4704,860.454635,10498.07039,2459.371498,5065.801893,996.828037,31576.85972
3/15/2010 23:00,8317.397769,1139.932754,1279.966799,765.735032,9854.190748,2322.405095,4664.25688,934.6896,29278.57468
3/16/2010 0:00,7837.084035,1022.080906,1206.851374,695.754354,8941.25716,2089.204056,4193.356147,856.91969,26842.50772
3/16/2010 1:00,7416.828218,932.972893,1125.604256,661.21487,8320.905823,1917.165998,3847.544475,796.12467,25018.3612
3/16/2010 2:00,7114.353575,918.930106,1083.670894,647.972753,7958.626957,1814.843562,3633.300231,776.846066,23948.54414
3/16/2010 3:00,7045.61272,871.715681,1075.228161,631.02681,7767.386503,1714.594176,3512.31408,764.217804,23382.09594
3/16/2010 4:00,6963.122688,888.509821,1074.267974,631.766405,7782.05555,1677.84624,3492.265583,761.212517,23271.04678
3/16/2010 5:00,7034.803762,921.864886,1087.651065,635.268994,7969.580688,1699.687195,3559.786881,768.4427,23677.08617
3/16/2010 6:00,7460.854856,1120.811834,1125.88145,663.761105,8606.466691,1792.111514,3837.655868,813.019108,25420.56243
3/16/2010 7:00,7997.265669,1298.366424,1198.847277,798.273124,9680.389374,1946.057584,4351.283009,886.330441,28156.8129
3/16/2010 8:00,8346.327324,1077.333373,1244.668909,828.954199,10699.00549,2082.81701,4751.16569,940.869917,29971.14191
3/16/2010 9:00,8406.544421,1216.683981,1221.051592,836.913693,10898.17783,2149.823316,4890.077988,950.763778,30570.0366
3/16/2010 10:00,8728.38151,1266.407918,1237.81068,837.514775,11080.88438,2177.108971,5051.599896,961.001703,31340.70984
3/16/2010 11:00,9015.623388,1249.617797,1213.82194,852.499719,11269.25457,2223.698194,5175.154354,991.023512,31990.69348
3/16/2010 12:00,9096.946693,1252.382253,1204.458174,846.771067,11384.8791,2270.709338,5203.104136,982.359902,32241.61066
3/16/2010 13:00,9195.007331,1253.608747,1183.869074,828.30594,11184.63421,2258.525078,5153.65899,965.949395,32023.55876
3/16/2010 14:00,9179.766222,1257.254213,1175.17006,815.896557,10970.41176,2232.225261,5078.826338,935.952058,31645.50247
3/16/2010 15:00,9189.415436,1232.145965,1145.544196,804.779573,10669.30229,2195.071114,5019.179786,927.296275,31182.73464
3/16/2010 16:00,9134.832149,1217.371714,1136.962608,790.290829,10442.53143,2171.550625,4962.036649,917.846064,30773.42207
3/16/2010 17:00,9133.823939,1213.872762,1119.191977,776.548999,10189.13383,2177.325548,4940.924396,909.394209,30460.21566
3/16/2010 18:00,9131.562797,1200.687315,1112.437491,768.419612,10112.45889,2178.975054,4968.246778,909.336697,30382.12463
3/16/2010 19:00,8874.136659,1251.7027,1128.505521,780.737071,10187.21337,2251.266617,5101.249424,932.580202,30507.39157
3/16/2010 20:00,9066.826172,1287.465949,1159.67545,815.795878,10427.81385,2354.345427,5259.155992,948.136491,31319.21521
3/16/2010 21:00,9142.060192,1323.750994,1229.397608,876.213256,10962.36249,2451.145191,5420.721306,1008.319707,32413.97075
3/16/2010 22:00,8800.123691,1302.069113,1219.902969,867.875633,10772.10731,2439.216355,5268.492398,1010.364825,31680.15229
3/16/2010 23:00,8236.867709,1241.05141,1191.937336,784.688681,10196.98326,2401.677015,4903.391219,956.60279,29913.19942
3/17/2010 0:00,7778.407796,1142.545945,1131.761436,715.693313,9346.015814,2149.991696,4473.49444,867.404688,27605.31513
3/17/2010 1:00,7370.247611,1030.631825,1111.04255,694.224831,8898.981505,1961.848425,4115.836549,839.547815,26022.36111
3/17/2010 2:00,7116.722648,1008.631015,1089.836385,688.910304,8597.945977,1897.100716,3988.214571,835.917872,25223.27949
3/17/2010 3:00,7006.977743,998.437784,1080.03269,674.363841,8522.928258,1834.898898,3936.766144,829.776366,24884.18172
3/17/2010 4:00,6978.284452,1004.322525,1082.924426,675.919281,8613.303748,1822.656914,3931.284646,834.474385,24943.17038
3/17/2010 5:00,7191.220088,1040.613944,1088.134338,686.470121,8924.338713,1875.655962,4039.253257,850.026457,25695.71288
3/17/2010 6:00,7750.318073,1119.375749,1125.600425,724.565691,9679.922586,2018.311932,4380.896806,903.106955,27702.09822
3/17/2010 7:00,8432.628492,1256.916478,1190.317908,851.457887,10957.33741,2240.454885,4954.747463,980.654701,30864.51522
3/17/2010 8:00,8607.439523,1340.680843,1250.013413,901.358928,11944.34709,2406.482328,5322.528115,1046.831477,32819.68171
3/17/2010 9:00,8629.946021,1314.429472,1219.008197,906.613104,11908.52121,2373.638721,5253.843439,1016.816603,32622.81677
3/17/2010 10:00,8735.645727,1353.313841,1208.305219,889.412451,11629.64948,2299.622458,5125.423833,969.160367,32210.53337
3/17/2010 11:00,8942.26235,1234.686463,1189.040246,886.66058,11301.66277,2249.028621,5041.870103,957.073469,31802.2846
3/17/2010 12:00,8866.979382,1182.252121,1158.83065,852.908822,11058.2429,2212.97262,4946.586241,943.899055,31222.67179
3/17/2010 13:00,8839.539042,1204.05171,1133.078557,823.494395,10743.82214,2130.373872,4857.513022,884.663078,30616.53582
3/17/2010 14:00,8859.764674,1200.683332,1112.999307,797.181135,10495.59625,2121.72602,4799.25113,841.25336,30228.45521
3/17/2010 15:00,8897.192245,1162.227895,1100.04678,774.618138,10163.23955,2086.310594,4761.526378,832.383552,29777.54513
3/17/2010 16:00,8937.866643,1161.14017,1099.472596,767.122292,9891.890105,2107.794696,4755.738803,830.640168,29551.66547
3/17/2010 17:00,9029.855662,1175.691657,1090.142671,764.881824,9742.113111,2119.296232,4798.520503,835.298754,29555.80041
3/17/2010 18:00,8983.578631,1147.934328,1080.520187,778.3209,9648.00513,2145.81463,4803.638059,832.776249,29420.58811
3/17/2010 19:00,8803.173962,1164.568846,1077.925083,794.811121,9610.399804,2140.902251,4806.935974,841.759991,29240.47703
3/17/2010 20:00,8919.261733,1192.602078,1093.535096,820.611189,9772.112238,2202.782384,4838.499979,842.996205,29682.4009
3/17/2010 21:00,9090.30162,1238.232401,1162.863065,892.292887,10431.93367,2325.809855,5090.390445,905.180895,31137.00483
3/17/2010 22:00,8680.497133,1215.289608,1156.529423,872.646303,10392.18097,2285.106148,4958.026833,912.405072,30472.68149
3/17/2010 23:00,8143.218448,1143.208459,1124.370444,801.343742,9786.079098,2220.829652,4646.294258,864.072406,28729.41651
3/18/2010 0:00,7684.331345,1068.680547,1075.84552,727.634481,9009.161129,1968.659541,4196.166745,787.8661,26518.34541
3/18/2010 1:00,7280.885112,1009.288081,1047.453386,674.365446,8552.172657,1798.574742,3888.378784,752.780396,25003.8986
3/18/2010 2:00,7029.339523,984.773944,1021.852913,670.710804,8279.648956,1712.198264,3727.2314,739.61353,24165.36933
3/18/2010 3:00,6920.660772,988.542301,1018.315467,663.263162,8247.501562,1657.139651,3651.168448,737.878138,23884.4695
3/18/2010 4:00,6872.813853,999.263761,1025.623167,669.618005,8412.982556,1659.819473,3661.634292,747.741778,24049.49689
3/18/2010 5:00,7004.547758,1055.162106,1039.644845,686.90312,8754.130482,1703.055259,3780.806614,770.837982,24795.08817
3/18/2010 6:00,7578.120239,1130.158573,1075.443023,740.474676,9579.80174,1815.423892,4130.255532,830.568348,26880.24602
3/18/2010 7:00,8258.942354,1261.722432,1149.419944,877.791614,10920.43019,2001.680075,4736.957019,927.166976,30134.11061
3/18/2010 8:00,8578.588442,1316.467822,1217.987272,908.022759,11985.0571,2149.196264,5124.186137,1006.399171,32285.90497
3/18/2010 9:00,8672.769888,1288.653266,1194.221531,899.943987,11952.31843,2132.452455,5117.856206,1003.389109,32261.60487
3/18/2010 10:00,8828.345773,1223.183598,1186.957303,876.642763,11597.91097,2143.422592,5084.211095,969.70946,31910.38356
3/18/2010 11:00,9004.035318,1199.078257,1170.228471,863.645453,11243.59395,2139.377062,5045.043283,952.337548,31617.33934
3/18/2010 12:00,8969.120735,1189.253862,1148.263534,838.000988,10923.26291,2180.417581,4974.901099,912.59164,31135.81235
3/18/2010 13:00,8892.564394,1165.224976,1127.879759,811.855511,10546.47353,2218.440023,4855.993925,878.870286,30497.30241
3/18/2010 14:00,8942.437603,1167.458901,1119.47869,799.203148,10344.52071,2265.999314,4823.828977,863.593651,30326.52099
3/18/2010 15:00,9066.335497,1141.824098,1110.660944,780.342558,10079.13048,2326.706073,4788.818986,844.305437,30138.12408
3/18/2010 16:00,9079.779326,1122.400828,1104.239066,762.197157,9842.38673,2405.508632,4756.419182,848.693323,29921.62424
3/18/2010 17:00,9145.033179,1114.728397,1089.604437,744.839781,9602.027891,2413.791415,4814.98775,840.608571,29765.62142
3/18/2010 18:00,8987.8327,1106.100446,1077.622872,751.293585,9507.614084,2376.74485,4785.648708,837.055093,29429.91234
3/18/2010 19:00,8717.377063,1136.887892,1075.482657,760.114257,9526.161966,2370.098834,4780.073257,848.16347,29214.3594
3/18/2010 20:00,8873.673937,1187.483348,1090.335861,781.901777,9665.507882,2357.406921,4844.841549,840.347417,29641.49869
3/18/2010 21:00,9082.063692,1249.119515,1160.012255,853.43414,10404.55859,2473.555338,5121.416329,907.052616,31251.21247
3/18/2010 22:00,8739.07496,1233.730813,1152.077078,839.696126,10279.2842,2419.442821,5022.366033,912.905404,30598.57744
3/18/2010 23:00,8252.311959,1157.823994,1132.530894,744.534374,9659.000101,2292.939258,4632.468425,864.122958,28735.73196
3/19/2010 0:00,7862.081591,1073.433421,1077.907267,693.892325,8820.745369,2028.907453,4202.688904,791.811098,26551.46743
3/19/2010 1:00,7497.680227,1061.430777,1053.126165,697.996695,8023.35376,2000.401264,3879.374003,793.026059,25006.38895
3/19/2010 2:00,7256.705845,1030.005333,1027.66667,684.269881,7821.071906,1907.881773,3661.12642,769.871181,24158.59901
3/19/2010 3:00,7141.397295,1016.396537,1023.744998,677.391607,7746.396391,1835.056325,3580.976535,764.822383,23786.18207
3/19/2010 4:00,7105.03631,1022.762746,1024.132387,677.04606,7801.123346,1828.824274,3553.413251,766.86104,23779.19941
3/19/2010 5:00,7171.528376,1082.09921,1043.97335,689.529124,7999.435152,1847.945169,3617.460655,784.603451,24236.57449
3/19/2010 6:00,7633.338268,1272.052908,1078.079931,730.364262,8704.974508,1938.315124,3896.286552,825.643721,26079.05527
3/19/2010 7:00,8256.146211,1588.76144,1139.881419,820.850466,9878.610819,2087.753402,4377.262755,890.505976,29039.77249
3/19/2010 8:00,8464.019019,1323.697928,1187.483444,853.997376,10823.65449,2194.678589,4706.25103,943.747975,30497.52986
3/19/2010 9:00,8510.136234,1322.873198,1176.995329,832.481866,10933.63046,2199.117441,4751.24339,944.925733,30671.40365
3/19/2010 10:00,8756.908094,1301.311649,1181.901961,812.316762,10760.12975,2229.411193,4827.200196,933.241269,30802.42088
3/19/2010 11:00,9037.672577,1265.262768,1173.45977,813.223581,10552.08596,2234.879996,4868.228679,942.540259,30887.35359
3/19/2010 12:00,8973.946714,1218.817217,1153.972591,789.114677,10407.70337,2298.53792,4851.290167,920.26449,30613.64714
3/19/2010 13:00,8874.695104,1177.661869,1136.140672,767.672381,10137.71529,2349.167805,4832.664171,890.110564,30165.82785
3/19/2010 14:00,8863.746761,1089.027215,1135.927531,752.992935,10030.69696,2353.863705,4843.001242,863.572736,29932.82909
3/19/2010 15:00,8866.957558,1058.677635,1122.566344,730.042013,9870.252883,2339.96202,4778.360457,850.142201,29616.96111
3/19/2010 16:00,8901.621936,1116.229181,1113.299711,717.648613,9680.887281,2365.809856,4823.472597,846.776158,29565.74533
3/19/2010 17:00,8952.708598,1096.88494,1105.405534,712.809695,9459.519228,2340.999848,4787.87001,840.036028,29296.23388
3/19/2010 18:00,8890.19128,1074.849761,1084.462959,702.641911,9227.353508,2324.800817,4742.858403,830.084427,28877.24307
3/19/2010 19:00,8710.844099,1097.944585,1095.341601,684.692692,8996.271771,2326.937513,4700.399546,829.569929,28442.00174
3/19/2010 20:00,8864.775861,1129.076337,1098.047787,703.482919,9130.367195,2382.240887,4788.727401,844.761859,28941.48025
3/19/2010 21:00,9034.694633,1176.228361,1150.738312,747.076409,9728.34277,2469.195847,5000.864518,907.541683,30214.68253
3/19/2010 22:00,8718.41543,1159.219247,1129.416095,743.829215,9574.586055,2425.0128,4850.777997,901.203864,29502.4607
3/19/2010 23:00,8200.998316,1107.134751,1112.69096,713.440429,9140.042537,2344.357407,4608.156491,869.544756,28096.36565
3/20/2010 0:00,7787.355663,1029.543259,1066.000912,678.630687,8467.056251,2175.889057,4237.963771,817.614367,26260.05397
3/20/2010 1:00,6972.754013,982.081124,1095.873882,690.848164,8219.795846,1874.772609,3919.125687,831.977432,24587.22876
3/20/2010 2:00,6645.732666,929.333767,1082.729028,694.096925,7835.820272,1775.804373,3703.180005,813.042092,23479.73913
3/20/2010 3:00,6540.365793,890.071872,1075.503499,777.006647,7558.926443,1685.871349,3564.565657,783.424345,22875.73561
3/20/2010 4:00,6495.995393,869.293805,1067.333561,764.675411,7517.575833,1640.165141,3453.411375,771.529169,22579.97969
3/20/2010 5:00,6524.412814,884.045426,1067.335248,761.366555,7615.989841,1616.206399,3399.850931,775.24015,22644.44736
3/20/2010 6:00,6657.750337,997.005709,1083.418309,798.634132,7977.985593,1649.8804,3529.861106,801.122147,23495.65773
3/20/2010 7:00,7251.775132,1107.144519,1105.960817,694.38607,8551.6642,1681.13666,3744.012287,850.787633,24986.86732
3/20/2010 8:00,7650.926537,1340.35876,1121.33541,765.081432,9453.757443,1788.604893,4016.265927,899.515994,27035.8464
3/20/2010 9:00,7899.384727,1136.435554,1159.336467,821.168279,10471.88733,1877.418885,4299.4208,982.424146,28647.47619
3/20/2010 10:00,8038.655098,1127.488834,1226.335605,952.184999,11605.8104,2005.279503,4679.715281,1061.410283,30696.88001
3/20/2010 11:00,8488.724644,1179.947686,1251.392094,1012.815265,12323.55826,2108.086666,5057.812508,1131.476064,32553.81319
3/20/2010 12:00,8313.03023,1203.895021,1289.759458,1041.488275,13202.41547,2149.528416,5243.97053,1150.643228,33594.73063
3/20/2010 13:00,8436.293152,1230.6326,1274.353823,1042.154343,13411.45676,2172.914156,5320.365125,1148.883594,34037.05355
3/20/2010 14:00,8537.120701,1221.559738,1278.114509,1052.417325,13283.35916,2137.117926,5253.993112,1140.833396,33904.51587
3/20/2010 15:00,8633.62799,1215.736963,1223.246615,1026.294404,13288.2636,2057.777088,5197.783593,1104.331129,33747.06138
3/20/2010 16:00,8657.793094,1210.542142,1196.770754,1033.255767,13293.36225,2092.508877,5191.960743,1107.416695,33783.61032
3/20/2010 17:00,8614.362354,1265.508244,1189.835426,1028.897478,13740.30562,2075.749975,5263.069642,1134.794689,34312.52343
3/20/2010 18:00,8663.380473,1296.560998,1240.497496,1047.128705,14036.39522,2130.031561,5394.100936,1160.106153,34968.20154
3/20/2010 19:00,8935.943855,1360.147763,1290.925275,1033.827603,14110.32152,2229.309871,5572.785398,1175.05182,35708.3131
3/20/2010 20:00,9386.81743,1424.341687,1308.326763,1056.691138,14600.55381,2328.874945,5933.260772,1200.614168,37239.48071
3/20/2010 21:00,9910.293683,1456.944385,1380.200492,1078.458574,14935.59092,2435.538701,6327.79589,1235.454282,38760.27693
3/20/2010 22:00,9749.849233,1499.270015,1385.268099,1030.007262,14770.34947,2453.580257,6296.207882,1246.453639,38430.98586
3/20/2010 23:00,9469.770538,1448.670396,1361.548018,1007.67976,14308.99772,2375.135481,6093.506217,1203.164667,37268.4728
3/21/2010 0:00,9137.819191,1389.312411,1322.655239,966.95653,13623.31094,2338.890841,5821.649878,1169.898752,35770.49379
3/21/2010 1:00,8901.575004,1309.294363,1313.25684,940.945802,13027.53207,2329.040283,5544.980695,1131.683167,34498.30822
3/21/2010 2:00,8717.181977,1273.777108,1296.414538,934.03786,12634.11377,2349.439092,5404.899386,1124.206014,33734.06975
3/21/2010 3:00,8527.447445,1258.050781,1284.745626,927.556323,12597.20221,2290.395108,5338.240758,1122.203652,33345.8419
3/21/2010 4:00,8373.28729,1292.990737,1289.02841,924.089958,12619.14243,2308.69758,5334.848891,1111.654488,33253.73978
3/21/2010 5:00,8485.013091,1303.521862,1283.573027,916.567542,12625.83877,2340.752529,5383.100342,1123.068234,33461.4354
3/21/2010 6:00,8689.685211,1325.175934,1307.073293,910.935499,12804.3663,2450.855206,5519.084242,1142.342309,34149.51799
3/21/2010 7:00,8884.850947,1353.171514,1329.937925,923.330871,13405.38873,2650.081677,5817.683702,1195.521254,35559.96662
3/21/2010 8:00,9232.252515,1432.246205,1352.446643,959.365067,13908.84532,2818.620617,6123.183548,1219.195077,37046.155
3/21/2010 9:00,9141.189594,1565.631362,1357.106202,1047.405279,14465.03342,2832.525737,6173.549256,1215.788588,37798.22944
3/21/2010 10:00,9331.578476,1604.084844,1342.321671,1064.716239,14616.86068,2753.139319,5997.90743,1168.829305,37879.43797
3/21/2010 11:00,9387.320552,1552.171295,1309.396034,1057.735583,14613.04298,2598.068557,5801.816176,1125.419568,37444.97074
3/21/2010 12:00,9264.915757,1507.443472,1262.357087,1095.47,14449.26476,2501.180408,5591.785677,1055.468382,36727.88555
3/21/2010 13:00,9196.40905,1515.6418,1231.363362,1059.897995,14062.86424,2384.756696,5385.39614,1022.234542,35858.56383
3/21/2010 14:00,9116.879575,1539.020983,1192.999561,1029.993945,13557.91988,2238.486274,5136.790374,953.214261,34765.30485
3/21/2010 15:00,8852.48874,1481.562077,1181.237753,999.778149,13049.36623,2200.248435,4913.995029,917.619318,33596.29573
3/21/2010 16:00,8738.102315,1438.769835,1163.707412,980.231696,12576.98774,2098.565377,4738.116943,898.991888,32633.47321
3/21/2010 17:00,8689.586964,1421.668172,1145.143147,974.82254,12215.14234,2143.056832,4640.01926,899.727918,32129.16717
3/21/2010 18:00,8756.828128,1391.768785,1128.988133,973.970622,12248.86098,2111.979232,4624.533448,898.913431,32135.84276
3/21/2010 19:00,8933.076861,1353.229487,1141.120268,951.81551,12167.87685,2182.16573,4710.838896,912.379631,32352.50323
3/21/2010 20:00,9174.945265,1421.885363,1173.7887,999.569583,12711.24343,2267.310213,4983.625584,932.547815,33664.91595
3/21/2010 21:00,9351.573203,1472.112715,1234.792522,1058.948254,13259.85066,2458.483727,5433.877662,1007.946932,35277.58568
3/21/2010 22:00,9031.137187,1446.18517,1261.119469,1034.462491,12822.05473,2449.336304,5412.033331,1033.90087,34490.22955
3/21/2010 23:00,8491.595802,1332.858931,1220.971767,938.349173,11957.01677,2412.728356,5140.92974,986.17635,32480.62689
3/22/2010 0:00,8081.101778,1204.162714,1154.103939,824.856259,10875.8569,2194.399868,4725.114899,920.0829,29979.67926
3/22/2010 1:00,7818.814432,1101.758246,1159.467232,760.262251,10281.43831,1979.257391,4510.66959,901.86248,28513.52993
3/22/2010 2:00,7604.831978,1091.229569,1133.035345,760.172342,10089.52768,1916.051235,4421.041436,907.559102,27923.44868
3/22/2010 3:00,7564.680012,1082.496095,1127.933541,758.01682,10174.17204,1867.600779,4405.211542,920.248984,27900.35982
3/22/2010 4:00,7653.453719,1105.855531,1133.255851,761.453947,10398.96267,1893.857859,4521.625971,937.235473,28405.70103
3/22/2010 5:00,7951.711149,1170.845415,1149.589472,779.448664,10900.80192,1976.780961,4803.649266,973.663326,29706.49017
3/22/2010 6:00,8675.915043,1293.324703,1212.585224,850.381199,11993.23744,2183.291944,5376.012473,1066.040533,32650.78856
3/22/2010 7:00,9742.02216,1489.867163,1328.59487,1011.07603,13973.33309,2536.608881,6349.542103,1207.856728,37638.90103
3/22/2010 8:00,10112.30226,1538.7152,1390.822468,1039.475198,14948.09577,2683.366518,6734.488624,1253.77611,39701.04215
3/22/2010 9:00,9873.326084,1529.7994,1320.863086,1011.308599,14264.67586,2519.092659,6420.663657,1163.986936,38103.71628
3/22/2010 10:00,9709.047458,1412.691768,1274.551075,955.167766,13344.59962,2401.425951,5981.554185,1074.310671,36153.34849
3/22/2010 11:00,9669.734293,1376.401052,1230.000036,927.083817,12471.62443,2278.196667,5602.017604,1015.776596,34570.83449
3/22/2010 12:00,9321.746273,1301.535326,1183.781321,882.627044,11837.68434,2241.92814,5264.594613,943.332744,32977.2298
3/22/2010 13:00,9146.086057,1207.822155,1146.83362,850.962848,11254.46122,2207.664738,5088.258524,894.166722,31796.25589
3/22/2010 14:00,9089.278346,1140.200597,1117.544588,833.491831,10774.00245,2244.074467,4950.788731,849.545916,30998.92693
3/22/2010 15:00,8984.254444,1110.90285,1099.462711,748.519882,10394.00184,2278.873301,4878.960395,829.533754,30324.50917
3/22/2010 16:00,8920.20591,1241.761502,1088.440675,740.210582,10047.79267,2352.124079,4830.377647,827.482493,30048.39556
3/22/2010 17:00,8944.883524,1374.278849,1075.386006,752.09387,9928.011311,2352.384276,4842.662701,824.312058,30094.0126
3/22/2010 18:00,8866.416432,1349.657457,1067.925984,778.065316,9869.210102,2341.674799,4832.996177,828.545384,29934.49165
3/22/2010 19:00,8656.512395,1360.627397,1081.113028,775.551313,9801.999896,2338.577663,4823.229249,840.252508,29677.86345
3/22/2010 20:00,8918.975846,1408.158574,1109.644547,809.302424,10188.27131,2339.181135,4980.395242,860.251321,30614.1804
3/22/2010 21:00,9286.734459,1254.68966,1189.756165,837.437179,11005.35052,2505.911876,5336.664596,928.664391,32345.20884
3/22/2010 22:00,8893.335945,1308.948065,1180.993437,823.401452,10764.80265,2458.872027,5183.925253,943.29529,31557.57412
3/22/2010 23:00,8266.312854,1214.61448,1138.831363,757.524313,9995.770224,2300.938977,4733.506372,878.017961,29285.51654
3/23/2010 0:00,7859.837525,1124.312724,1074.836426,829.675841,8963.96636,2029.503142,4232.671976,795.795089,26910.59908
3/23/2010 1:00,7638.771622,1212.108609,1046.42166,697.478759,8061.807939,1995.229022,3886.018531,737.680154,25275.5163
3/23/2010 2:00,7416.528703,1192.132001,1024.245549,693.172903,7873.18264,1931.045563,3773.693029,733.758682,24637.75907
3/23/2010 3:00,7385.806303,1094.537162,1028.268182,685.707207,7824.604984,1875.419005,3738.232904,734.546794,24367.12254
3/23/2010 4:00,7404.274046,1101.869122,1036.944752,689.06089,8019.484449,1884.734464,3787.485659,737.973028,24661.82641
3/23/2010 5:00,7676.850857,1169.427851,1055.13493,710.021231,8351.705306,1932.573932,3946.561748,758.588436,25600.86429
3/23/2010 6:00,8438.006104,1288.273693,1095.811088,769.551388,9363.389853,2069.009454,4422.039129,824.824889,28270.9056
3/23/2010 7:00,9519.700747,1479.507227,1204.898426,918.162638,11203.7233,2362.975395,5327.832494,944.173573,32960.9738
3/23/2010 8:00,9739.738726,1506.628116,1262.211221,948.875561,12305.20935,2481.763356,5684.516399,1009.646444,34938.58917
3/23/2010 9:00,9391.415022,1610.070274,1204.22206,891.843633,11745.47654,2376.451071,5458.362097,965.280661,33643.12135
3/23/2010 10:00,9205.022712,1589.138946,1187.171081,876.288884,11159.69438,2342.317027,5262.455973,918.614098,32540.7031
3/23/2010 11:00,9234.068198,1526.101266,1164.986485,792.312068,10761.65862,2288.150106,5061.99746,900.828792,31730.10299
3/23/2010 12:00,9046.081098,1475.406024,1154.529969,765.779903,10556.22855,2354.628557,4997.858323,873.639701,31224.15212
3/23/2010 13:00,8923.292515,1473.313236,1140.067539,746.83842,10387.25759,2405.390705,4895.67073,858.906895,30830.73763
3/23/2010 14:00,9016.120073,1382.158318,1136.675523,741.454857,10280.95315,2408.278905,4916.284153,852.354268,30734.27925
3/23/2010 15:00,9086.442913,1161.14897,1135.172937,733.667792,10101.87654,2442.044056,4900.558118,856.538072,30417.44939
3/23/2010 16:00,9139.795827,1155.446171,1130.819729,720.386412,9993.356769,2492.104051,4933.02588,861.731944,30426.66678
3/23/2010 17:00,9134.143678,1393.331112,1134.59894,717.420641,9911.747856,2497.923024,4980.164932,882.021149,30651.35133
3/23/2010 18:00,9032.512692,1442.198964,1124.948334,713.154118,9845.147308,2481.345616,4973.494662,876.921618,30489.72331
3/23/2010 19:00,8888.060468,1463.858968,1127.28871,710.323161,9644.535157,2496.768623,4978.660089,872.956892,30182.45207
3/23/2010 20:00,9062.798455,1508.951797,1133.910131,725.769002,9794.47828,2549.74134,5059.797679,875.162459,30710.60914
