TEODP Subset Summer 2017 CPU:ProgramCode_DP-CR3000_Updated_28-Jul-2016.CR3,,,,,,,,,,,,,
TimeStamp,WS10mMax_m/s,WS10mMin_m/s,WS10mAvg_m/s,WS10mStd_m/s,WS2mMax_m/s,WS2mMin_m/s,WS2mAvg_m/s,WS2mStd_m/s,WindDir10m_Deg,AirT10mAvg_DegC,AirT2mAvg_DegC,BPAvg_mmHg,RH_Perc
8/7/2017 16:30,7.97,3.46,5.35,1.01,7.15,2.28,4.34,0.94,10.09,28.87,29.71,456.8,57.29
8/7/2017 16:45,7.39,2.64,4.65,1.03,6.1,1.98,3.96,0.92,354.5,29.46,30.34,456.8,55.36
8/7/2017 17:00,7.85,2.74,5.25,1.06,6.48,1.98,4.31,0.95,0.194,29.18,30.08,456.8,55.09
8/7/2017 17:15,7.83,3.15,5.48,0.92,6.48,2.5,4.39,0.87,2.74,29.42,30.28,456.5,52.63
8/7/2017 17:30,7.32,2.98,5.33,0.94,6.18,2.05,4.33,0.83,16.69,29.49,30.18,456.5,52.6
8/7/2017 17:45,8.24,3.38,5.51,1.06,6.78,2.5,4.39,0.95,49.58,29.4,30.06,456.5,56.62
8/7/2017 18:00,8.53,2.62,5.45,1.14,6.33,2.58,4.13,0.85,7.409,29.1,29.56,456.5,55.02
8/7/2017 18:15,8.06,3.73,5.55,1.04,7,2.35,4.27,0.91,10.64,29.04,29.47,457.2,55.71
8/7/2017 18:30,7.28,3.57,5.62,0.99,6.7,2.5,4.43,0.86,7.561,28.44,28.63,457.2,59.09
8/7/2017 18:45,8.33,3.53,5.59,0.97,6.4,2.58,4.39,0.89,0.106,28.02,28.14,457.2,62.32
8/7/2017 19:00,7.76,3.42,5.42,1.06,6.4,2.65,4.26,0.98,10.47,27.72,27.78,457.2,60.85
8/7/2017 19:15,7.81,3.14,5.28,1.03,7.08,2.05,4.16,0.99,3.105,28.12,28.39,458.4,56.81
8/7/2017 19:30,7.05,2.65,4.65,0.82,5.73,2.28,3.62,0.72,25.17,28.11,28.35,458.4,56.47
8/7/2017 19:45,6.12,2.16,3.83,0.91,5.35,1.53,2.98,0.86,22.28,27.95,28.11,458.4,59.2
8/7/2017 20:00,6.25,2.6,3.98,0.83,5.05,1.6,2.92,0.67,11.31,27.66,27.67,458.4,60
8/7/2017 20:15,5.92,1.83,3.41,0.84,4.98,1.23,2.55,0.69,35.75,27.32,27.24,459,62.02
8/7/2017 20:30,3.67,1.46,2.49,0.44,2.73,0.85,1.72,0.43,18.1,26.89,26.72,459,63.92
8/7/2017 20:45,4.17,1.76,2.63,0.45,2.73,1.15,1.79,0.38,5.568,26.66,26.44,459,64.81
8/7/2017 21:00,3.78,1.55,2.51,0.48,3.25,0.78,1.79,0.46,22.69,26.37,26.13,459,65.15
8/7/2017 21:15,3.67,1.7,2.65,0.4,2.88,1,1.91,0.37,11.57,26.28,26.05,460.9,65.01
8/7/2017 21:30,5.15,2.09,3.11,0.63,3.48,1.15,2.1,0.51,19.18,26.3,26.07,460.9,64.2
8/7/2017 21:45,3.86,1.52,2.92,0.55,3.1,1.08,1.98,0.47,11.94,26.21,25.98,460.9,64.32
8/7/2017 22:00,3.37,1.68,2.59,0.37,2.8,1,1.74,0.34,2.775,26,25.74,460.9,65.89
8/7/2017 22:15,2.56,1.33,1.85,0.26,2.05,0.25,1.12,0.33,336.2,25.56,25.3,461.4,68.25
8/7/2017 22:30,3.43,1.33,2.13,0.38,2.95,0.63,1.43,0.4,347,25.34,25.09,461.4,70.07
8/7/2017 22:45,3.05,1.33,1.89,0.33,2.35,0.63,1.22,0.32,354.5,25.21,24.92,461.4,71.27
8/7/2017 23:00,3.13,1.44,1.99,0.29,1.75,0.25,1.19,0.27,13.08,25.03,24.72,461.4,72.56
8/7/2017 23:15,2.53,1.42,1.99,0.26,2.8,0.25,1.21,0.4,25.13,24.81,24.5,462.6,73.89
8/7/2017 23:30,3.23,1.27,2.07,0.38,2.35,0.33,1.21,0.36,37.16,24.74,24.4,462.6,74.69
8/7/2017 23:45,3.84,1.52,2.54,0.46,3.1,0.93,1.67,0.36,25.5,24.98,24.73,462.6,73.6
8/8/2017 0:00,3.23,1.56,2.37,0.35,2.28,0.85,1.52,0.31,31.3,24.89,24.7,462.6,74.08
8/8/2017 0:15,2.89,1.36,2.21,0.28,1.98,0.7,1.32,0.27,6.774,24.63,24.42,463,75.57
8/8/2017 0:30,3.02,1.75,2.36,0.28,2.28,0.93,1.52,0.31,3.346,24.46,24.21,463,76.54
8/8/2017 0:45,2.9,1.44,2.24,0.33,2.35,0.85,1.54,0.34,17.02,24.38,24.19,463,77.05
8/8/2017 1:00,3.23,1.01,2.33,0.38,2.8,0.55,1.65,0.43,14.45,24.39,24.25,463,77.52
8/8/2017 1:15,3.08,1.33,2.13,0.36,2.2,0.48,1.44,0.37,38.94,24.52,24.39,464.1,77.73
8/8/2017 1:30,2.99,1.35,2.07,0.39,2.28,0.63,1.38,0.35,0.106,24.55,24.45,464.1,78.2
8/8/2017 1:45,3.63,1.54,2.35,0.4,2.43,0.78,1.54,0.36,26.29,24.51,24.4,464.1,78.68
8/8/2017 2:00,3.13,1.4,2.3,0.36,2.13,0.7,1.47,0.32,31.02,24.37,24.23,464,79.4
8/8/2017 2:15,3.76,1.4,2.58,0.46,3.03,1,1.68,0.37,32.35,24.23,24.05,463.5,80
8/8/2017 2:30,3.63,1.63,2.59,0.43,2.5,0.7,1.75,0.36,13.54,24.03,23.87,463.5,80.9
8/8/2017 2:45,3.66,1.16,2.41,0.39,2.8,0.7,1.65,0.46,26.4,23.78,23.58,463.5,82.1
8/8/2017 3:00,3.51,1.45,2.3,0.37,2.65,0.7,1.53,0.39,19.5,23.61,23.41,463.5,83
8/8/2017 3:15,3.19,1.45,2.37,0.36,2.43,0.93,1.53,0.3,0.194,23.47,23.27,464.1,84
8/8/2017 3:30,2.71,1.46,2.04,0.27,2.2,0,1.2,0.38,354.5,23.34,23.13,464.1,84.7
8/8/2017 3:45,4.05,1.48,2.45,0.51,2.95,0.78,1.62,0.48,0.27,23.26,23.05,464.1,85.5
8/8/2017 4:00,3.69,1.43,2.35,0.45,3.33,0,1.46,0.45,10.8,23.16,22.96,464.1,86.6
8/8/2017 4:15,4.17,1.7,2.64,0.45,3.33,0.85,1.8,0.5,16.22,23.15,22.95,464.7,86.7
8/8/2017 4:30,3.42,1.54,2.44,0.41,2.43,0.48,1.59,0.41,23.8,23.02,22.82,464.7,87.2
8/8/2017 4:45,3.22,1.35,2.45,0.39,2.28,0.48,1.59,0.42,6.003,23.07,22.92,464.7,87.5
8/8/2017 5:00,3.33,1.67,2.39,0.37,2.43,0.85,1.64,0.35,12.59,23.21,23.15,464.7,87.4
8/8/2017 5:15,2.92,0.78,2.06,0.41,2.35,0,1.36,0.48,13.27,23.28,23.25,464.4,87.3
8/8/2017 5:30,4.19,0.73,2.4,0.86,2.88,0,1.48,0.7,28.88,23.35,23.32,464.4,85.6
8/8/2017 5:45,5.89,1.7,3.31,0.87,4.53,1.08,2.31,0.73,0.112,23.38,23.34,464.4,83.6
8/8/2017 6:00,5.67,1.7,3.57,0.84,4,1.23,2.54,0.66,34.16,23.3,23.26,464.4,83.2
8/8/2017 6:15,4.51,1.87,3.12,0.61,3.85,1,2.28,0.59,52.62,23.24,23.19,464.4,83.5
8/8/2017 6:30,4.28,1.42,2.75,0.6,3.03,0.85,1.91,0.5,36.75,23.24,23.22,464.4,84
8/8/2017 6:45,3.96,1.22,2.42,0.61,2.65,0.25,1.57,0.53,28.97,23.19,23.17,464.4,84.5
8/8/2017 7:00,4.1,1.48,2.44,0.68,3.33,0.48,1.74,0.61,35.6,23.18,23.18,464.3,84.5
8/8/2017 7:15,3.9,1.18,2.57,0.57,3.18,0.4,1.72,0.54,14.77,23.27,23.27,464.1,83.9
8/8/2017 7:30,3.63,1.15,2.49,0.45,2.8,0.55,1.66,0.38,25.92,23.27,23.29,464.1,83.9
8/8/2017 7:45,4.09,1.46,2.85,0.59,3.1,0.85,1.9,0.48,36.03,23.29,23.33,464.1,83.8
8/8/2017 8:00,3.89,1.28,2.42,0.65,2.8,0,1.67,0.63,16.66,23.4,23.47,464.1,83.5
8/8/2017 8:15,4.39,1.22,3.02,0.75,3.25,0.25,2.14,0.57,42.21,23.52,23.63,463.9,82.3
8/8/2017 8:30,4.64,1.59,3.03,0.6,3.93,1.08,2.17,0.53,11.02,23.71,23.9,463.9,81.4
8/8/2017 8:45,4.69,1.69,2.92,0.65,3.55,1.08,2.15,0.55,29.74,24.02,24.28,463.9,78.41
8/8/2017 9:00,4.6,1.08,2.87,0.78,3.7,0.4,2.12,0.64,56.84,24.06,24.36,463.9,79.66
8/8/2017 9:15,5.2,1,3.4,0.79,4,0.48,2.58,0.73,14.11,24.55,25.01,462.7,74.82
8/8/2017 9:30,5.52,1.62,3.71,0.77,4.45,1.3,2.74,0.65,62.26,24.57,24.96,462.7,73.99
8/8/2017 9:45,5.2,2.32,3.44,0.58,4.08,1.08,2.65,0.64,48.88,24.77,25.16,462.7,70.56
8/8/2017 10:00,4.94,1.53,3.29,0.74,4.08,1.23,2.66,0.55,35.91,25.19,25.55,462.7,68.27
8/8/2017 10:15,5.61,2.06,3.76,0.78,4.15,1.53,2.82,0.59,4.657,25.2,25.65,461.5,68.63
8/8/2017 10:30,4.34,1.53,3.16,0.67,3.85,0.93,2.44,0.6,27.86,25.38,25.77,461.5,68.7
8/8/2017 10:45,5.88,1.69,3.4,0.91,4.9,1.53,2.67,0.64,352.3,25.58,26.04,461.5,67.39
8/8/2017 11:00,6.12,1.79,3.77,1.01,5.27,1.15,3,0.86,59.2,25.85,26.37,461.4,67.02
8/8/2017 11:15,7.7,2.24,4.53,1.13,5.57,1.83,3.54,0.92,32.29,26.02,26.72,460.5,62.06
8/8/2017 11:30,5.81,1.7,3.99,0.99,4.9,1.68,3.17,0.79,3.263,26.57,27.3,460.5,62.87
8/8/2017 11:45,5.61,2.66,4.13,0.72,5.73,1.9,3.18,0.73,23.14,26.21,26.92,460.5,61.76
8/8/2017 12:00,5.33,1.42,3.04,0.86,4.75,0.78,2.51,0.66,8.6,27.28,28.05,460.5,58.64
8/8/2017 12:15,6.78,1.51,4.01,1.27,5.43,0.93,3.29,1.06,29.18,27.49,28.37,458.8,55.45
8/8/2017 12:30,5.29,1.44,3.24,0.78,4.83,1.38,2.88,0.75,75.45,28.14,28.98,458.8,52.17
8/8/2017 12:45,6.86,2.41,4.15,0.97,5.13,1.68,3.27,0.74,25.76,28.21,29.03,458.8,50.54
8/8/2017 13:00,7.57,1.56,4.22,1.18,5.88,0.85,3.52,1,83.7,28.63,29.47,458.8,51.57
8/8/2017 13:15,6.03,1.55,3.66,1.01,4.9,1.3,3.12,0.82,49.55,29.03,29.73,457.1,48.48
8/8/2017 13:30,5.97,1.6,3.84,0.85,5.2,1.6,3.21,0.75,53.09,28.7,29.33,457.1,49.43
8/8/2017 13:45,6,2.07,3.88,0.95,5.73,1.23,3.27,0.9,56.91,28.83,29.51,457.1,49.49
8/8/2017 14:00,6.36,1.71,3.77,1.07,6.03,1.6,3.22,0.95,26.15,29.49,30.3,457.1,46.22
8/8/2017 14:15,6.23,1.29,3.62,1.05,4.98,1.08,2.91,0.81,14.55,29.53,30.34,456.8,45.65
8/8/2017 14:30,6.72,1.74,4.01,1.13,5.8,1.15,3.25,1,42.28,29.41,30.1,456.8,42.19
8/8/2017 14:45,7.73,1.76,4.44,1.32,6.33,1.38,3.48,1.11,0.094,29.89,30.6,456.8,42.68
8/8/2017 15:00,7.68,3.47,5.26,0.87,6.48,2.5,4.1,0.82,5.65,29.42,30.09,456.8,43.87
8/8/2017 15:15,7.41,2.18,4.85,1.08,6.48,1.9,4.05,0.87,19.21,30.26,31.1,456.1,40.26
8/8/2017 15:30,7.71,2.84,4.91,1.02,6.4,1.98,3.93,0.89,33.54,30.39,31.3,456.1,38.69
8/8/2017 15:45,6.99,3.29,4.91,0.88,6.03,2.65,4.08,0.81,40.18,30.04,30.69,456.1,42.66
8/8/2017 16:00,7.6,1.35,4.33,1.39,5.65,1.23,3.39,0.99,1.876,30.14,30.66,456.1,41.29
8/8/2017 16:15,6.23,1.88,3.86,0.94,5.2,1.38,3.11,0.81,61.81,30.23,30.87,456.4,39.18
8/8/2017 16:30,6.14,1.82,4.14,1.1,5.57,1.3,3.23,0.89,11.48,30.25,30.9,456.4,39.35
8/8/2017 16:45,6.84,2.02,4.56,1.07,5.65,1.68,3.76,0.8,38.51,30.36,30.98,456.4,39.61
8/8/2017 17:00,5.99,2.12,4.15,0.99,5.27,1.6,3.22,0.81,21.84,30.47,31.12,456.4,37.12
8/8/2017 17:15,7.3,1.7,4.08,1.12,6.55,1,3.36,1.03,59.44,30.53,31.09,455.3,34.22
8/8/2017 17:30,6.32,2.08,3.84,0.97,6.03,1.9,3.42,0.86,66.09,30.4,30.88,455.3,36.6
8/8/2017 17:45,6.67,1.77,3.86,1.05,5.27,1.53,3.25,0.79,16.81,30.44,30.87,455.3,39.46
8/8/2017 18:00,6.41,2.15,3.95,0.91,5.35,1.83,3.27,0.77,39.89,30.35,30.81,455.4,38.03
8/8/2017 18:15,5.4,2.01,3.56,0.87,5.13,1.53,2.88,0.74,26.89,30.29,30.75,456.4,40.98
8/8/2017 18:30,5.14,1.3,3.45,0.82,4.6,1,2.69,0.71,20.84,29.93,30.22,456.4,43.47
8/8/2017 18:45,6.03,2.02,3.7,0.93,5.2,0.85,2.73,0.77,10.57,29.82,30.14,456.4,44.13
8/8/2017 19:00,4.3,1.76,3.05,0.62,3.48,1.3,2.25,0.48,55.18,29.38,29.58,456.4,44.98
8/8/2017 19:15,4.84,1.78,3.01,0.72,3.63,0.93,2.36,0.61,72.22,29.62,29.88,457.8,44.71
8/8/2017 19:30,5.01,1.7,2.85,0.72,4.38,1.23,2.21,0.6,46.09,29.17,29.26,457.8,48.93
8/8/2017 19:45,4.7,1.91,3.5,0.67,4.08,1.45,2.65,0.59,49.1,28.71,28.76,457.8,50.91
8/8/2017 20:00,5.1,1.94,3.04,0.6,3.55,1.08,2.36,0.58,34.91,28.38,28.31,457.9,51.96
8/8/2017 20:15,3.18,1.52,2.34,0.39,2.58,0.85,1.66,0.41,28.59,27.95,27.78,460.5,54.16
8/8/2017 20:30,2.68,1.32,1.96,0.3,1.75,0,1.07,0.36,33.96,27.37,27.12,460.5,56.83
8/8/2017 20:45,2.56,1.05,1.83,0.35,1.53,0,0.85,0.35,33.31,26.85,26.54,460.5,59.34
8/8/2017 21:00,2.95,1.02,1.71,0.35,1.45,0,0.61,0.45,23.18,26.39,26.03,460.5,61.36
8/8/2017 21:15,2.29,1.11,1.72,0.24,1.38,0,0.57,0.38,28.49,26.03,25.65,461.7,63.68
8/8/2017 21:30,2.18,1,1.57,0.23,1.08,0,0.29,0.32,33.6,25.68,25.26,461.7,64.9
8/8/2017 21:45,1.98,0.87,1.43,0.24,1.3,0,0.29,0.36,47.43,25.41,24.93,461.7,66.22
8/8/2017 22:00,2.26,0.98,1.51,0.22,1.23,0,0.79,0.28,68.28,25.42,24.93,461.7,66.39
8/8/2017 22:15,1.94,0.77,1.38,0.26,1.3,0,0.67,0.33,41.71,25.43,24.88,462.9,66.64
8/8/2017 22:30,2.31,1.33,1.76,0.19,1.23,0,0.61,0.33,31.44,24.99,24.64,462.9,68.53
8/8/2017 22:45,1.79,0.92,1.32,0.18,0.85,0,0.27,0.28,46.85,24.47,24.11,462.9,70.72
8/8/2017 23:00,1.87,0.86,1.3,0.22,1.38,0,0.48,0.39,56.99,24.65,24.08,462.9,70.78
8/8/2017 23:15,2.3,1.09,1.55,0.21,1.3,0,0.73,0.32,26.93,24.6,24.06,463.6,71.46
8/8/2017 23:30,2.06,0.98,1.49,0.19,1.15,0,0.6,0.3,39.57,24.37,23.9,463.6,72.31
8/8/2017 23:45,2.07,0.98,1.46,0.21,1.23,0,0.48,0.39,35.82,24.06,23.66,463.6,73.41
8/9/2017 0:00,1.75,0.76,1.21,0.19,1.08,0,0.18,0.26,38.58,23.92,23.47,463.6,74.15
8/9/2017 0:15,1.38,0.79,1.1,0.11,0.55,0,0.02,0.09,34.23,23.86,23.34,464.3,74.84
8/9/2017 0:30,1.48,0.53,1.07,0.25,0.63,0,0.04,0.12,40.03,23.76,23.25,464.3,75.34
8/9/2017 0:45,1.33,0.61,0.85,0.13,0,0,0,0,62.86,23.65,23.13,464.3,76.12
8/9/2017 1:00,1.66,0.75,1.13,0.18,0,0,0,0,92.8,23.67,22.91,464.3,76.81
8/9/2017 1:15,1.64,0.72,1.19,0.17,0.78,0,0.1,0.19,59.86,23.68,23.14,465,75.99
8/9/2017 1:30,1.58,0.91,1.22,0.14,0.85,0,0.13,0.22,90.3,23.47,22.97,465,77.01
8/9/2017 1:45,1.28,0.64,0.91,0.14,0.7,0,0.04,0.12,42.94,23.41,22.92,465,76.96
8/9/2017 2:00,1.14,0.51,0.82,0.11,0.7,0,0.06,0.17,0.094,23.3,22.84,465,77.69
8/9/2017 2:15,0.91,0,0.56,0.21,0,0,0,0,36.7,22.84,22.28,465,79.67
8/9/2017 2:30,1.12,0.54,0.68,0.12,0,0,0,0,34.73,22.74,22,465,80.9
8/9/2017 2:45,1.19,0.55,0.96,0.11,0.78,0,0.04,0.14,354.5,22.84,22.32,465,80.6
8/9/2017 3:00,1.09,0.39,0.76,0.14,0,0,0,0,354.5,22.45,22.06,465.1,81.5
8/9/2017 3:15,1.19,0.47,0.77,0.2,0,0,0,0,14.53,22.51,22.01,466.4,82.2
8/9/2017 3:30,1.45,0.92,1.22,0.12,1,0,0.36,0.35,349.1,22.48,22.02,466.4,82.6
8/9/2017 3:45,1.55,1.03,1.24,0.13,1.3,0.55,0.91,0.12,334.1,22.42,21.79,466.4,84
8/9/2017 4:00,1.47,1.05,1.28,0.1,1.23,0,0.82,0.2,326.2,22.24,21.46,466.4,85.7
8/9/2017 4:15,1.42,0.73,1.17,0.18,1.3,0,0.78,0.43,346.6,22.45,21.52,466.9,86.7
8/9/2017 4:30,1.47,0.75,1.08,0.15,0.93,0,0.25,0.32,333,21.96,21.47,466.9,87
8/9/2017 4:45,1.75,0.87,1.27,0.2,1.3,0,0.55,0.34,333.5,21.81,21.39,466.9,87.3
8/9/2017 5:00,1.97,1.09,1.55,0.21,1.38,0,0.92,0.25,328.5,21.67,21.18,466.9,88.3
8/9/2017 5:15,2.05,0.99,1.49,0.28,1.45,0,0.87,0.39,321.6,21.62,21.11,467.1,88.8
8/9/2017 5:30,2.07,0.94,1.64,0.26,1.45,0,1.01,0.29,339.7,21.63,21.07,467.1,89.2
8/9/2017 5:45,1.49,0.53,1.05,0.19,1.08,0,0.3,0.37,353.9,21.6,21.19,467.1,89.3
8/9/2017 6:00,1.95,0.84,1.33,0.26,1.45,0,0.67,0.43,312.6,21.65,21.27,467.1,88.9
8/9/2017 6:15,2.04,0.91,1.39,0.23,1.45,0,0.89,0.26,333.5,21.35,20.97,467.4,89.5
8/9/2017 6:30,1.81,1.05,1.43,0.17,1.53,0.55,1.03,0.19,321.5,21.32,21.04,467.4,89.6
8/9/2017 6:45,1.78,1.06,1.38,0.15,1.38,0,0.85,0.24,305.6,21.21,20.91,467.4,89.9
8/9/2017 7:00,1.99,1.04,1.62,0.23,1.53,0,0.94,0.31,318.7,21.11,20.81,467.4,90.5
8/9/2017 7:15,2.35,1.33,1.92,0.18,1.98,0.78,1.31,0.23,321.9,21.16,20.97,467.3,90.4
8/9/2017 7:30,2.33,0.92,1.59,0.29,1.9,0,1.01,0.4,354.3,21.55,21.52,467.3,90.2
8/9/2017 7:45,1.78,0.54,1.23,0.27,1.38,0,0.7,0.4,354.3,22.09,22.16,467.3,88.9
8/9/2017 8:00,1.78,0.44,0.98,0.26,1.75,0,0.31,0.41,39,22.73,22.94,467.3,87.2
8/9/2017 8:15,2.54,0.52,1.57,0.48,2.05,0,1.13,0.47,50.71,23.37,23.58,465.8,84.3
8/9/2017 8:30,3.04,0.92,1.93,0.52,2.43,0.4,1.5,0.47,82.2,23.72,24.01,465.8,81.5
8/9/2017 8:45,3.4,1.15,2.23,0.47,3.55,0.93,1.94,0.53,80.4,24.1,24.44,465.8,77.69
8/9/2017 9:00,3.15,0.49,2.16,0.54,3.1,0.78,1.89,0.5,54.67,24.48,24.83,465.8,76.37
8/9/2017 9:15,2.67,0.85,1.69,0.4,2.5,0.4,1.5,0.43,109.1,25.28,25.73,462.8,72.72
8/9/2017 9:30,3.34,1.19,2.07,0.37,3.25,0.55,1.92,0.5,87.9,25.58,26.02,462.8,71.88
8/9/2017 9:45,3.78,1.16,2.35,0.54,4.15,0.33,2.06,0.58,94.9,25.83,26.32,462.8,71.07
8/9/2017 10:00,4.01,1.13,2.57,0.64,3.63,0,2.21,0.61,94.8,26.36,26.98,462.8,65.78
8/9/2017 10:15,4.09,1.49,2.8,0.57,4.23,0.85,2.54,0.67,85.6,26.56,27.14,460.1,64.39
8/9/2017 10:30,5.06,1.06,2.64,0.78,4.3,0,2.23,0.85,51.57,26.81,27.56,460.1,60.62
8/9/2017 10:45,3.57,0.37,2.32,0.75,3.48,0.4,2.14,0.68,75.37,27.08,27.76,460.1,61.16
8/9/2017 11:00,3.86,1.21,2.33,0.61,3.25,0.33,1.97,0.58,88.6,27.03,27.67,460.1,61.83
8/9/2017 11:15,3.56,0.47,1.76,0.68,3.18,0,1.51,0.71,89.5,27.23,27.6,458.1,62.27
8/9/2017 11:30,5.06,0.22,2.04,1,4,0,1.7,0.96,91.7,28.36,29.15,458.1,55.44
8/9/2017 11:45,3.39,0,1.76,0.93,3.18,0,1.4,0.8,22.15,27.94,28.51,458.1,58.02
8/9/2017 12:00,3.21,0.74,1.99,0.59,2.88,0,1.55,0.68,11.61,28.07,28.56,458.1,59.23
8/9/2017 12:15,4.09,0.38,2.09,0.82,3.4,0,1.66,0.79,35.57,28.59,29.26,456.8,50.74
8/9/2017 12:30,3.58,0,1.63,0.88,3.55,0,1.23,0.95,314.9,29.1,29.9,456.8,48.3
8/9/2017 12:45,4.61,0.54,2.32,1,4.6,0,1.96,1.08,42.93,29.51,30.48,456.8,50.62
8/9/2017 13:00,4.61,0.03,2.63,1.04,3.93,0,2.38,0.99,344.8,29.39,30.21,456.8,49.54
8/9/2017 13:15,4.68,0,2.15,0.92,4.3,0,1.77,0.82,2.511,29.84,30.5,455,46.84
8/9/2017 13:30,4.2,0.37,2.64,0.88,4,0,2.26,0.86,66.27,29.81,30.51,455,45.11
8/9/2017 13:45,3.89,0.14,2.46,0.83,4.3,0,2.25,0.81,37.09,30.05,30.78,455,47.97
8/9/2017 14:00,4.23,0.41,2.67,0.85,4.23,0,2.43,0.9,63.22,30.22,30.88,455,45
8/9/2017 14:15,4.39,0.3,2.2,0.93,4.15,0,1.92,1,343.3,30.88,31.6,455.2,42.04
8/9/2017 14:30,5.02,0.27,2.53,1.01,4.23,0.33,2.18,0.95,45.71,31.07,32.07,455.2,41.22
8/9/2017 14:45,4.68,1.17,2.81,0.77,4.38,0.85,2.45,0.78,80.4,31.06,31.78,455.2,41.12
8/9/2017 15:00,4.97,0.4,2.47,0.96,4.45,0,2.11,0.98,33.64,31.32,32.11,455.2,44.37
8/9/2017 15:15,4.48,0.08,2.14,1.1,4.53,0,1.78,0.97,37.04,30.88,31.42,453.9,38.88
8/9/2017 15:30,4.94,0,2.8,1.12,4.3,0,2.28,1.05,28.39,31.02,31.58,453.9,44.27
8/9/2017 15:45,6.83,0.37,2.89,1.27,5.2,0,2.47,1.05,88.1,31.48,32.36,453.9,40.7
8/9/2017 16:00,6.46,1.65,3.91,0.99,5.65,1.45,3.39,0.78,76.84,31.26,32.27,453.9,43.13
8/9/2017 16:15,5.77,1.28,3.24,1.11,5.13,1,2.71,0.98,59.19,31.34,32.3,453.4,41.26
8/9/2017 16:30,5.87,0.19,2.8,1.1,5.05,0,2.41,1.04,94.2,31.7,32.58,453.4,40.33
8/9/2017 16:45,5.21,1.56,3.14,0.89,5.13,0.93,2.79,0.9,69.14,30.89,31.28,453.4,44.88
8/9/2017 17:00,5.62,1.13,2.96,0.9,5.2,1.08,2.52,0.8,67.91,30.99,31.36,453.4,41.12
8/9/2017 17:15,4.6,0.65,2.64,0.85,3.85,0.33,2.21,0.78,79.25,31.56,32.24,455.3,42.09
8/9/2017 17:30,5.12,1.52,3.31,1,5.27,1.08,2.88,0.99,67.13,31.71,32.35,455.3,43.06
8/9/2017 17:45,4.65,1.5,3.08,0.72,4.23,1.38,2.75,0.73,91.7,30.94,31.24,455.3,45.12
8/9/2017 18:00,3.73,1.42,2.75,0.62,3.63,0.85,2.34,0.61,61.51,30.7,30.82,455.3,45.98
8/9/2017 18:15,3.75,1.09,2.36,0.58,3.18,0.93,2.03,0.55,89.5,30.79,30.93,455.6,45.48
8/9/2017 18:30,3.91,1.18,2.65,0.64,3.7,1,2.29,0.65,61.52,30.88,31.03,455.6,45.91
8/9/2017 18:45,3.79,1.76,2.59,0.43,3.1,1.3,2.18,0.41,57.15,30.7,30.74,455.6,46.16
8/9/2017 19:00,4.13,1.36,2.71,0.64,3.7,0.85,2.22,0.61,93.1,30.78,31,455.6,45.41
8/9/2017 19:15,4.92,1.83,3.16,0.63,3.85,1.3,2.52,0.54,86.9,30.81,31.08,456.2,46.38
8/9/2017 19:30,4.27,1.36,2.76,0.61,3.55,0.93,2.25,0.62,61.25,30.59,30.69,456.2,47.04
8/9/2017 19:45,4.1,1.44,2.73,0.5,4.15,1.38,2.4,0.61,68.05,30.16,30.18,456.2,49.97
8/9/2017 20:00,2.64,1.2,1.94,0.3,2.28,0.93,1.56,0.29,92.2,29.81,29.73,456.2,52.49
8/9/2017 20:15,2.85,1.06,1.92,0.35,2.13,0.4,1.3,0.34,57.52,29.43,29.17,457.2,54.86
8/9/2017 20:30,3.2,1.49,2.18,0.37,2.8,0.93,1.58,0.38,65.77,29.06,28.77,457.2,56.47
8/9/2017 20:45,3.25,1.39,2.27,0.39,2.35,0.93,1.58,0.34,74.8,28.7,28.41,457.2,58.02
8/9/2017 21:00,3.15,1.33,1.99,0.35,2.35,0.7,1.3,0.32,82.6,28.51,28.08,457.2,59.26
8/9/2017 21:15,3.3,1.32,2.32,0.42,2.5,0.85,1.52,0.35,71.44,28.61,28.14,459.1,59.49
8/9/2017 21:30,2.94,1.38,2.06,0.36,2.05,0.78,1.31,0.29,72.06,28.33,27.93,459.1,61.39
8/9/2017 21:45,2.87,1.3,2.03,0.42,2.2,0.78,1.32,0.31,73.3,28.04,27.64,459.1,62.81
8/9/2017 22:00,3.02,1.32,2.01,0.37,2.05,0.55,1.2,0.29,74.1,27.96,27.58,459.1,63.91
8/9/2017 22:15,2.48,1.29,1.82,0.27,1.83,0.25,1.07,0.25,72.23,27.73,27.33,459.9,65.66
8/9/2017 22:30,1.95,1.24,1.57,0.16,1.45,0.4,0.96,0.19,53.05,27.47,27.04,459.9,67.05
8/9/2017 22:45,2.26,0.72,1.43,0.38,1.68,0,0.75,0.53,82,27.12,26.79,459.9,68.17
8/9/2017 23:00,2.87,1.39,2.05,0.32,1.9,0.48,1.18,0.28,108.3,26.86,26.37,459.9,69.34
8/9/2017 23:15,2.34,0.9,1.81,0.3,1.68,0,0.98,0.29,120.4,26.86,26.32,460.9,70.35
8/9/2017 23:30,3.07,1.05,2.08,0.45,2.35,0.48,1.25,0.33,119.7,27,26.59,460.9,69.4
8/9/2017 23:45,2.76,0.94,2,0.37,2.43,0.4,1.33,0.37,115.5,27.08,26.75,460.9,69.07
8/10/2017 0:00,3.25,1.18,2.04,0.42,2.43,0.55,1.35,0.39,95.2,27.06,26.74,460.9,69.84
